ppid	session	object	feedback	eye	vertical	symmetry	model	efrc_errX	efrc_errY	efrc_errZ	efrc_err	first_gaze_errX	first_gaze_errY	first_gaze_errZ	first_gaze_err	final_gaze_errX	final_gaze_errY	final_gaze_errZ	final_gaze_err	efrc_err_cursor	efrc_err_hand	efrc_err_none	efrc_err_cog	efrc_err_bbox	efrc_err_random
12	3	mitte_asym	hand	L	middle	asym	cog	0.0575998839318286	0.06390200600297036	0.04361271623617591	0.09645352257777311	0.0653168844113595	0.42133480314887284	0.02513999026024208	0.4271081020584735	0.042695445994909854	0.006901932854672221	0.018094995475532182	0.046882476972683496		0.09645352257777311		0.09645352257777311		
12	3	mitte_asym	hand	L	middle	asym	bbox	0.07225875367889109	0.04966275932674885	0.04361325096706175	0.09792769172756575	0.079975754158422	0.43557404982509434	0.02514052499112792	0.44356839397219416	0.05735431574197235	0.007337313821549285	0.018095530206418024	0.06058714320544535		0.09792769172756575			0.09792769172756575	
12	3	mitte_asym	hand	L	middle	asym	random	0.15427219842837178	0.1421384951444537	0.15381447614705432	0.2908259907921653	0.15657278134972516	0.42930300902670787	0.15022688662113892	0.5022005525358341	0.15023704679829936	0.13288183076309487	0.14913111023224881	0.2801581918465751		0.2908259907921653				0.2908259907921653
12	3	unten_sym	hand	L	low	sym	cog	0.05264468312577634	0.04129791526718929	0.08826988362350345	0.11076349950112713	0.005080217305941601	0.506192383624531	0.015347330916484055	0.5064504698523046	0.008565412748499455	0.0036658670059290244	0.022386256930056234	0.02424766742999843		0.11076349950112713		0.11076349950112713		
12	3	unten_sym	hand	L	low	sym	bbox	0.052644673578833436	0.04006441628536611	0.0882699065840605	0.1103095440878431	0.0050802077589987	0.4248300520719756	0.015347307955927007	0.42513753247137115	0.008565403201556554	0.08502819855848442	0.02238627989061328	0.08834198440971973		0.1103095440878431			0.1103095440878431	
12	3	unten_sym	hand	L	low	sym	random	0.15144881006852487	0.1552846182394895	0.14541742700769436	0.2921999045171219	0.14704326110538443	0.455573594120126	0.15152175719021746	0.5217981262005683	0.14723819923751796	0.15433141722824525	0.1455134540335368	0.29063320358776773		0.2921999045171219				0.2921999045171219
12	3	unten_asym	hand	L	low	asym	cog	0.026675458505019095	0.004237474522855389	0.0953837357097252	0.09913421868723005	0.06682533112636208	0.5269799608561271	0.00043259156527340086	0.5312002364076428	0.015302255132496285	0.001457477144555408	0.0024322061932134835	0.015562740077930246		0.09913421868723005		0.09913421868723005		
12	3	unten_asym	hand	L	low	asym	bbox	0.0005275291588640874	0.07927213356991711	0.09408937554101617	0.1230331664123077	0.09402831879024526	0.44347035276335456	0.0008617686034356389	0.4533299252858783	0.04250524279637947	0.0849670852373279	0.0011378460245044435	0.09501260933414046		0.1230331664123077			0.1230331664123077	
12	3	unten_asym	hand	L	low	asym	random	0.14224737890207736	0.1782886018502316	0.1839016077954188	0.3254438662645642	0.16476202605764123	0.4600103604774096	0.1534570069786458	0.5378819481208451	0.14916126426812049	0.17948060368601396	0.153816937611675	0.3092022869413993		0.3254438662645642				0.3254438662645642
12	3	oben_sym	hand	L	high	sym	cog					0.009569371139469643	0.41069770956511387	0.00028849530545263275	0.410809280245197	0.002135624499414012	0.019415553746179925	0.04223175347467657	0.046530050728740405						
12	3	oben_sym	hand	L	high	sym	bbox					0.00825347471182837	0.4515669194147002	0.0004831792495152453	0.45164259765514625	0.0034515209270552837	0.021453656103406382	0.04242643741873919	0.04766733628974163						
12	3	oben_sym	hand	L	high	sym	random					0.13391374664222996	0.4398694036204596	0.12667644856073024	0.4941439995179134	0.13298174825349532	0.14523916787850433	0.13278520948973466	0.2617377347604126						
12	3	sphere	hand	L	middle	sym	cog	0.04129224566448424	0.0023205986669002088	0.08769654197600063	0.09695936367745704	0.017718995772477982	0.43756087350581935	0.07257494087255083	0.44389255780764675	0.0068993039746597165	0.022023555762033187	0.02143254622996223	0.03149589563161538		0.09695936367745704		0.09695936367745704		
12	3	sphere	hand	L	middle	sym	bbox	0.04129223974843223	0.002320602239865077	0.0876965703122155	0.09695938687266453	0.017718989856425976	0.4375608770787842	0.0725749692087657	0.4438925657263707	0.006899309890711722	0.02202355218906832	0.021432574566177105	0.031495913711582176		0.09695938687266453			0.09695938687266453	
12	3	sphere	hand	L	middle	sym	random	0.14479253119258526	0.1552224536097772	0.17041227224038952	0.30394372164471695	0.1397753361569228	0.4528744085566185	0.16587579190935453	0.5248969437286373	0.13599343680517062	0.15559056365669705	0.15468669128118567	0.2874113740265758		0.30394372164471695				0.30394372164471695
13	1	oben_asym	hand	L	high	asym	cog	0.0014206230826381994	0.01983397975903617	0.02367073095090749	0.03091453423189537	0.02001717193304453	0.5186267530889263	0.029330704338332115	0.5198410203213496	0.0030024692830322615	0.15415891840581408	0.011340539976379876	0.15460464026930715		0.03091453423189537		0.03091453423189537		
13	1	oben_asym	hand	L	high	asym	bbox	0.01830661278227595	0.06529752499849945	0.02392859519174996	0.07191297873360891	0.03974440779795868	0.5640902983283895	0.029072840097489644	0.5662355628629803	0.022729705147946408	0.19962246364527736	0.011598404217222346	0.2012468396480023		0.07191297873360891			0.07191297873360891	
13	1	oben_asym	hand	L	high	asym	random	0.1303418682905382	0.17074985835330847	0.1479666222742809	0.28812793992250985	0.13270275254321806	0.5604044687442589	0.14701510946336097	0.6096036388639776	0.13078417752710522	0.2124937620219432	0.14678954930489502	0.3260247430260712		0.28812793992250985				0.28812793992250985
13	1	mitte_sym	hand	L	middle	sym	cog	0.010940796390855875	0.09316144290375847	0.01947519073237904	0.09580207995465942	0.00781889691506721	0.5499563840197965	0.033288090038979236	0.551018381192081	0.004253980090322848	0.06696022375600569	0.02663210615930786	0.07218751270506454		0.09580207995465942		0.09580207995465942		
13	1	mitte_sym	hand	L	middle	sym	bbox	0.010940855897260833	0.0804789611511966	0.019475173528791072	0.08352154153101439	0.007818956421472168	0.5626388657723584	0.03328810724256721	0.5636769708271925	0.0042539205839178884	0.07964270550856756	0.026632088955719894	0.08408522190732493		0.08352154153101439			0.08352154153101439	
13	1	mitte_sym	hand	L	middle	sym	random	0.14800410100641173	0.16651542197931526	0.16244961626776866	0.3028050585330886	0.14737972111125403	0.5704597675683462	0.16705600365960738	0.6315723773808691	0.1450679098175194	0.1700806234947312	0.1622530958245668	0.3084294107484922		0.3028050585330886				0.3028050585330886
13	1	mitte_asym	hand	L	middle	asym	cog	0.022875932245645166	0.07059527649445752	0.016408390682044468	0.076001556722286	0.04487056221084026	0.5467272839960396	0.02832419100255949	0.5492962317500025	0.017516977692541104	0.08072735036178114	0.001619058520542369	0.08262185518618961		0.076001556722286		0.076001556722286		
13	1	mitte_asym	hand	L	middle	asym	bbox	0.03753480199270766	0.05635602981823601	0.01640892541293031	0.0696714883629795	0.05952943195790275	0.5609665306722611	0.028323656271673648	0.5648269038460361	0.0321758474396036	0.09496659703800264	0.001619593251428211	0.1002824151770144		0.0696714883629795			0.0696714883629795	
13	1	mitte_asym	hand	L	middle	asym	random	0.14637937789007555	0.1436818521936493	0.14890104328926437	0.28375151296244705	0.15080257701444122	0.5546954898738747	0.14594576488235025	0.6094262855266925	0.14580575554519165	0.1419232184162395	0.14743693195009072	0.2867267343321949		0.28375151296244705				0.28375151296244705
13	1	unten_sym	hand	L	low	sym	cog	0.010720881426992006	0.1078325634754923	1.6329107007691007e-05	0.10836419755116279	0.046770834784009035	0.6317615985480874	0.013084671518302244	0.6336256284393568	0.0114427370429096	0.07926780555106683	0.005480116873057886	0.08027672706866723		0.10836419755116279		0.10836419755116279		
13	1	unten_sym	hand	L	low	sym	bbox	0.010720871880049105	0.1891948950280477	1.6352067564738508e-05	0.1894984054443006	0.04677084433095194	0.550399266995532	0.013084648557745196	0.5525378475874108	0.011442727495966698	0.0020945260014885725	0.005480093912500838	0.012859023330241404		0.1894984054443006			0.1894984054443006	
13	1	unten_sym	hand	L	low	sym	random	0.14736752735822753	0.18712925248363255	0.14824070085846877	0.31868604278297386	0.14711971809313104	0.5811428090436824	0.15100222662705082	0.6335662770236353	0.14741083869518257	0.16056395441814122	0.14932922460509704	0.2935209580600293		0.31868604278297386				0.31868604278297386
13	1	unten_asym	hand	L	low	asym	cog	0.003971121108345604	0.11248036743701051	0.03046281737282763	0.11660011193782058	0.08764793413240332	0.6489766424265729	0.03137376505276701	0.6556196732149915	0.02735523129624788	0.062224904802641284	0.00011723861225852597	0.06797250327787843		0.11660011193782058		0.11660011193782058		
13	1	unten_asym	hand	L	low	asym	bbox	0.023231866555537578	0.195989975529783	0.02916845720411859	0.19950586213815308	0.1148509217962865	0.5654670343338004	0.032668125221476045	0.5779367677879702	0.054558218960131064	0.021284703290131213	0.0014115987809675658	0.058580120018389824		0.19950586213815308			0.19950586213815308	
13	1	unten_asym	hand	L	low	asym	random	0.145171720875205	0.21159876571330521	0.16067233285396657	0.34202463588985543	0.17291351814676456	0.5820070420478554	0.14848498513681618	0.6461868925086458	0.15220078770114262	0.17301652037918833	0.15335803754669006	0.3053774197857207		0.34202463588985543				0.34202463588985543
13	1	oben_sym	hand	L	high	sym	cog	0.005493683050278199	0.006205770332278038	0.019160368909293533	0.020876107769747656	0.01103958232558337	0.5310700678883404	0.03492496344699646	0.5323317034111569	0.022237762418473594	0.14884196301663377	0.006384022948309034	0.1506293589610936		0.020876107769747656		0.020876107769747656		
13	1	oben_sym	hand	L	high	sym	bbox	0.004177786622636927	0.047074980181864345	0.019355052853356144	0.05106981232727818	0.009723685897942098	0.5719392777379267	0.03473027950293384	0.5730752828391529	0.02092186599083232	0.18971117286622008	0.006578706892371647	0.1909746919651683		0.05106981232727818			0.05106981232727818	
13	1	oben_sym	hand	L	high	sym	random	0.1335875930545632	0.14809726021245553	0.1288490972748855	0.2613737575410122	0.13406837930823223	0.5602417619436862	0.12718671992775746	0.6032430657242578	0.13555988601129534	0.19766230521309727	0.12728600132501589	0.305312154435589		0.2613737575410122				0.2613737575410122
13	1	sphere	hand	L	middle	sym	cog	0.015891755225821508	0.09183067500443481	0.018147844191853373	0.09494611632257183	0.040881299690114746	0.5092552631644789	0.04526810426428677	0.5128951208470968	0.004652372056132436	0.19460230312508636	0.003494943406111685	0.1946892795629708		0.09494611632257183		0.09494611632257183		
13	1	sphere	hand	L	middle	sym	bbox	0.015891749309769502	0.09183067143146995	0.018147872528068248	0.09494611729277909	0.040881305606166755	0.5092552667374437	0.045268075928071895	0.5128951223653033	0.0046523779721844415	0.19460230669805123	0.0034949150698968118	0.19468928276703948		0.09494611729277909			0.09494611729277909	
13	1	sphere	hand	L	middle	sym	random	0.13944643285852462	0.16141667765186832	0.1541699206327217	0.29665963181550326	0.13599273528688097	0.5245687982152779	0.1498631864982282	0.5803692589555284	0.13626050507522847	0.2294331005360457	0.15147369153008097	0.341004012824137		0.29665963181550326				0.29665963181550326
13	2	oben_asym	cursor	L	high	asym	cog	0.0034401140178986437	0.11613572395053062	0.01025342368036078	0.11663821611778438	0.0014092415922997738	0.5180606842044869	0.018311365412610043	0.5183861153460427	0.0014189963592335705	0.16729681426060128	0.005898820638855285	0.1674067910729521	0.11663821611778438			0.11663821611778438		
13	2	oben_asym	cursor	L	high	asym	bbox	0.016287121847015504	0.1615992691899939	0.010511287921203248	0.16275773810962746	0.018317994272614373	0.5635242294439502	0.018053501171767572	0.564110835731001	0.018308239505680578	0.21276035950006456	0.006156684879697755	0.21363535984733886	0.16275773810962746				0.16275773810962746	
13	2	oben_asym	cursor	L	high	asym	random	0.13014326967060755	0.19254711370476077	0.1467025800012135	0.3095969261386892	0.13034300643957203	0.5598383998598196	0.14579087856854295	0.6075934511035366	0.13034203096287864	0.22106948415399072	0.14635421175789307	0.3323345973187659	0.3095969261386892					0.3095969261386892
13	2	mitte_sym	cursor	L	middle	sym	cog	0.0033978204823941803	0.026232428642750827	0.0051169380193747584	0.02694194779932799	0.0010670170110637465	0.5431771187323358	0.03749738758660761	0.5444709128277508	0.011323640145770182	0.09210268919440245	0.0017208757002073424	0.09281213065201746	0.02694194779932799			0.02694194779932799		
13	2	mitte_sym	cursor	L	middle	sym	bbox	0.0033978799887991397	0.038914910395312696	0.005116955222962726	0.03939668856956512	0.001066957504658787	0.5558596004848976	0.03749740479019558	0.5571239442130866	0.01132369965217514	0.10478517094696432	0.0017208929037953098	0.10540929606340961	0.03939668856956512				0.03939668856956512	
13	2	mitte_sym	cursor	L	middle	sym	random	0.14649550582471937	0.16352669340101536	0.1635227292884222	0.3025005806694195	0.14564156317178603	0.5636805022808854	0.16777810717071082	0.6252690239215469	0.14808066975739456	0.17572232879917787	0.16331896554927217	0.3179852430384918	0.3025005806694195					0.3025005806694195
13	2	mitte_asym	cursor	L	middle	asym	cog	0.0021572106354607323	0.0217679904950846	0.010163632975050034	0.024120497573046927	0.034884722377792596	0.5523187166752627	0.06156799993591701	0.5568334825253362	0.024375675273574263	0.08555462607805103	0.0011605037811193164	0.08896692844773198	0.024120497573046927			0.024120497573046927		
13	2	mitte_asym	cursor	L	middle	asym	bbox	0.016816080382523226	0.036007237171306106	0.010163098244164191	0.04101938875778994	0.04954359212485509	0.5665579633514841	0.06156746520503117	0.572042870884157	0.03903454502063676	0.09979387275427254	0.0011610385120051584	0.10716277690826426	0.04101938875778994				0.04101938875778994	
13	2	mitte_asym	cursor	L	middle	asym	random	0.14531450562094594	0.13159012418283447	0.14650169049362038	0.27628178430694833	0.14836857752016872	0.5602869225530979	0.14854332652660326	0.6157549079434372	0.14655934705342705	0.14359826665963382	0.1474002475709369	0.2884280396959472	0.27628178430694833					0.27628178430694833
13	2	unten_sym	cursor	L	low	sym	cog	0.00192517200699182	0.01762312068204716	0.02221548013105427	0.02842196733661782	0.012799754741824071	0.6333754508108131	0.05576306590975049	0.6359542553760504	0.00504844081384656	0.07987756832977283	0.00027716772940161434	0.08003742561376309	0.02842196733661782			0.02842196733661782		
13	2	unten_sym	cursor	L	low	sym	bbox	0.0019251624600489187	0.09898545223460256	0.022215457170497225	0.10146601668480222	0.01279974519488117	0.5520131192582578	0.05576304294919344	0.5549701201589496	0.005048431266903659	0.0014847632227825702	0.00027714476884456684	0.00526953406927748	0.10146601668480222				0.10146601668480222	
13	2	unten_sym	cursor	L	low	sym	random	0.14691705929342644	0.15580457916472995	0.15324401387927883	0.29807848987550384	0.14749225975711744	0.5827566613064081	0.16375456193958443	0.6386578733711782	0.14704199004570062	0.16067371171830827	0.14829353028902245	0.2927877626776407	0.29807848987550384					0.29807848987550384
13	2	unten_asym	cursor	L	low	asym	cog	0.006835598651289021	0.009676765230804407	0.004192890037744767	0.012567637849740446	0.050230781398888855	0.6323392299611948	0.0367362134930167	0.6353940372160132	0.015355881613387468	0.07630911993204206	0.011386409402071487	0.07866724352612549	0.012567637849740446			0.012567637849740446		
13	2	unten_asym	cursor	L	low	asym	bbox	0.0340385863151722	0.07383284286196809	0.005487250206453806	0.0814863421577121	0.07743376906277204	0.5488296218684223	0.038030573661725735	0.5555684178969698	0.04255886927727065	0.007200488160730434	0.010092049233362448	0.04432779987368246	0.0814863421577121				0.0814863421577121	
13	2	unten_asym	cursor	L	low	asym	random	0.14729859984225488	0.17729735003372776	0.15268000828541356	0.30557185853584035	0.1590094862696558	0.5653696295824774	0.14788316010645494	0.6246709693500029	0.14917306209391654	0.17329820468177634	0.15568456870658198	0.3049555792968163	0.30557185853584035					0.30557185853584035
13	2	oben_sym	cursor	L	high	sym	cog	0.0017977028462102295	0.10015431920391488	0.00528701071595803	0.10030987923945278	0.00784914849511966	0.5227123152261278	0.02941274137930673	0.5235980165896384	0.002451492057296359	0.17034830477397878	0.014609230866082061	0.17099118216789377	0.10030987923945278			0.10030987923945278		
13	2	oben_sym	cursor	L	high	sym	bbox	0.0031135992738515013	0.14102352905350118	0.005092326771895417	0.14114978582730328	0.009165044922760933	0.5635815250757141	0.02921805743524412	0.5644128173025426	0.003767388484937631	0.21121751462356508	0.014803914810144673	0.21176918471170064	0.14114978582730328				0.14114978582730328	
13	2	oben_sym	cursor	L	high	sym	random	0.1330042821828441	0.17264936847961393	0.1261293895065772	0.2831696073910739	0.13275320729366707	0.5518840092814735	0.12662661184087656	0.5952497411800901	0.13296911355118002	0.21185209493533855	0.12825575428797245	0.3160067952779199	0.2831696073910739					0.2831696073910739
13	2	sphere	cursor	L	middle	sym	cog	0.002363199325533591	0.019411374041433893	0.0015517020443622071	0.019616165080441537	0.003945286055848385	0.5582197931099049	0.04360914019074953	0.5599345138584547	0.005157246935917829	0.10799911084818004	0.013334870890962199	0.10894137837219678	0.019616165080441537			0.019616165080441537		
13	2	sphere	cursor	L	middle	sym	bbox	0.002363205241585597	0.01941137761439876	0.0015516737081473341	0.01961616708735921	0.003945280139796379	0.5582197966828697	0.04360911185453466	0.5599345151718969	0.005157252851969835	0.1079991144211449	0.013334842554747326	0.10894137872585696	0.01961616708735921				0.01961616708735921	
13	2	sphere	cursor	L	middle	sym	random	0.13658075250632065	0.15613693092120756	0.15170688049349093	0.28804620074195575	0.13746417221677842	0.5735333281607038	0.14976364865381597	0.6242487125511349	0.13619992008965423	0.1808681264757494	0.15044199428699476	0.30517734183648665	0.28804620074195575					0.28804620074195575
13	3	oben_asym	none	L	high	asym	cog	0.026050083400822738	0.036909863386547115	0.052798413757250674	0.06948825336476108	0.010118042763214272	0.5089471830557142	0.015643469420813762	0.5092880600065397	0.014746718764169461	0.20477249579242152	0.008124646736866838	0.2054635019461259			0.06948825336476108	0.06948825336476108		
13	3	oben_asym	none	L	high	asym	bbox	0.006322847535908591	0.008553681852916162	0.05305627799809314	0.05411203663894194	0.02984527862812842	0.5544107282951775	0.015901333661656233	0.5554411298395169	0.004980517100744687	0.2502360410318848	0.008382510977709309	0.25042593370534405			0.05411203663894194		0.05411203663894194	
13	3	oben_asym	none	L	high	asym	random	0.13008660621464962	0.17157462684374764	0.1517079146527091	0.28802921607015247	0.13149573487512345	0.5507248987110467	0.14716389612127154	0.5991708085959673	0.12979661636660234	0.2494388516223035	0.146532277845734	0.35333014009193336			0.28802921607015247			0.28802921607015247
13	3	mitte_sym	none	L	middle	sym	cog	0.01725786892851009	0.07696378854115649	0.026092834967889486	0.08307884702632194	0.005956300008804967	0.5406505764531162	0.011965656787133462	0.5408157729497441	0.0014703322580285362	0.17436746750585197	0.013868909113952402	0.17492433290244216			0.08307884702632194	0.08307884702632194		
13	3	mitte_sym	none	L	middle	sym	bbox	0.01725780942210513	0.06428130678859462	0.02609281776430152	0.07148953439056775	0.005956359515209926	0.553333058205678	0.01196567399072143	0.553494470501716	0.0014702727516235769	0.18704994925841384	0.013868891910364434	0.18756916426310782			0.07148953439056775		0.07148953439056775	
13	3	mitte_sym	none	L	middle	sym	random	0.14330219526905455	0.16439607218403207	0.16226039846452717	0.2976873976449316	0.14700720173000154	0.5611539600016657	0.16405840535485294	0.6216591014200045	0.14556896642733239	0.21356113906730026	0.16267386753250573	0.34808858046702623			0.2976873976449316			0.2976873976449316
13	3	mitte_asym	none	L	middle	asym	cog	0.029500544245560173	0.08319460422296635	0.0030250536597104917	0.08832199744256462	0.05525860825727789	0.5457336346029147	0.029619520306970876	0.5493232470109507	0.03420336225686793	0.14161620493556626	0.0027224315240420753	0.14571352416103983			0.08832199744256462	0.08832199744256462		
13	3	mitte_asym	none	L	middle	asym	bbox	0.044159413992622666	0.06895535754674484	0.003025588390596334	0.08193930292405818	0.06991747800434038	0.5599728812791362	0.029618985576085034	0.5650976604137565	0.048862232003930424	0.15585545161178777	0.0027229662549279176	0.16335805477155302			0.08193930292405818		0.08193930292405818	
13	3	mitte_asym	none	L	middle	asym	random	0.14733837446371564	0.14710263543765767	0.14754941156122417	0.2861689190404235	0.1536166412394976	0.5537018404807498	0.14597167146843848	0.6094824210095036	0.14823161820541683	0.17403838741222963	0.1475252017903707	0.3088881068908405			0.2861689190404235			0.2861689190404235
13	3	unten_sym	none	L	low	sym	cog	0.0009309715984143725	0.06219690935753394	0.045134504772957475	0.07685340436731783	0.007873995293802578	0.638685036616549	0.017130929801131928	0.6389632575943789	0.040971679750254064	0.192904877081435	0.008840628207523004	0.1974059949709344			0.07685340436731783	0.07685340436731783		
13	3	unten_sym	none	L	low	sym	bbox	0.0009309811453572738	0.14355924091008934	0.04513452773351453	0.15049002614891616	0.007873985746859677	0.5573227050639935	0.017130906840574882	0.5576415203341384	0.04097168929719697	0.1115425455288796	0.008840651168080051	0.11915777733746084			0.15049002614891616		0.15049002614891616	
13	3	unten_sym	none	L	low	sym	random	0.1468028135492102	0.16663090912425077	0.14341263710036686	0.30025788111771556	0.14719671419023614	0.588066247112144	0.15194982092253295	0.6391076547697913	0.1465897690378834	0.1982246951846868	0.14693745690114052	0.3193669683738603			0.30025788111771556			0.30025788111771556
13	3	unten_asym	none	L	low	asym	cog	0.0012352254408471985	0.07633284700085549	0.023042975845962817	0.07974464276039711	0.09752906406028128	0.642991559810851	0.012977855014399348	0.6504755868172459	0.03662698551753099	0.21074708504008458	0.022967564898602726	0.2151357221810585			0.07974464276039711	0.07974464276039711		
13	3	unten_asym	none	L	low	asym	bbox	0.025967762223035984	0.159842455093628	0.02433733601467186	0.16375665192449942	0.12473205172416446	0.5594819517180785	0.011683494845690309	0.5733364135282174	0.06382997318141417	0.12723747694731208	0.024261925067311767	0.1444031925693808			0.16375665192449942		0.16375665192449942	
13	3	unten_asym	none	L	low	asym	random	0.14566418209535473	0.197898641882418	0.14966399455609866	0.32299501020727206	0.17740884795768605	0.5760219594321334	0.1560346867412941	0.6449886023881952	0.15484850040155715	0.19900846741728842	0.1496760603076763	0.3277740200182975			0.32299501020727206			0.32299501020727206
13	3	oben_sym	none	L	high	sym	cog	0.009825735200202527	0.028392645225186197	0.00379710117770515	0.03028374733188608	0.007877247723786894	0.5269076326531629	0.007144824069730691	0.5270149456048184	0.02530982473270098	0.22127242216351017	0.026408813511579806	0.22427549458020624			0.03028374733188608	0.03028374733188608		
13	3	oben_sym	none	L	high	sym	bbox	0.008509838772561255	0.0692618550747725	0.003991785121767762	0.06989675437952855	0.009193144151428165	0.5677768425027492	0.007339508013793303	0.5678986926905759	0.026625721160342255	0.2621416320130965	0.026214129567517196	0.2647911343885602			0.06989675437952855		0.06989675437952855	
13	3	oben_sym	none	L	high	sym	random	0.13393938304830327	0.1523540325686529	0.1270273091479555	0.2640446472813227	0.1327520833245204	0.5560793267085086	0.12736208143715805	0.5984928157471278	0.13251725612030052	0.2520755384481283	0.12637443989599412	0.3474502388647626			0.2640446472813227			0.2640446472813227
13	3	sphere	none	L	middle	sym	cog	0.013604407071806808	0.13553228517086532	0.048325284660846964	0.14453170362575846	0.005921750718595988	0.5630189394055778	0.03179292488774017	0.5639469685474622	0.0380128688009091	0.18716011425726298	0.021262085537238982	0.19216129382542085			0.14453170362575846	0.14453170362575846		
13	3	sphere	none	L	middle	sym	bbox	0.013604412987858814	0.13553228159790046	0.04832531299706184	0.14453171030656492	0.005921756634647994	0.5630189429785427	0.0317928965515253	0.5639469705791951	0.03801287471696111	0.18716011783022785	0.021262057201024108	0.19216129534037749			0.14453171030656492		0.14453171030656492	
13	3	sphere	none	L	middle	sym	random	0.13557075694783896	0.17443397981270548	0.15971519517978	0.3079439201799092	0.13610817963573285	0.5783324744563769	0.149464899901869	0.6279661810448005	0.1359353666690969	0.22467009966063872	0.1497646271527521	0.3373031612791009			0.3079439201799092			0.3079439201799092
14	1	oben_asym	hand	L	high	asym	cog	0.008590050452485821	0.16806051707089212	0.040747816772102784	0.1731430360615313	0.015102567238806422	0.5261144732686779	0.0318383700899294	0.5272932849278136	0.011534616259057658	0.06896673632374356	0.008161973524194007	0.07039940271907234		0.1731430360615313		0.1731430360615313		
14	1	oben_asym	hand	L	high	asym	bbox	0.02831728631739997	0.12259697183142884	0.04100568101294525	0.13233802205697795	0.004624668626107727	0.5715780185081412	0.03209623433077187	0.572497150263484	0.031261852123971805	0.11443028156320684	0.008419837765036478	0.1189221863440351		0.13233802205697795			0.13233802205697795	
14	1	oben_asym	hand	L	high	asym	random	0.1313429356440506	0.1955828273255133	0.15001043893273924	0.30843530930226026	0.12979661636660234	0.5678921889240105	0.14888331212247488	0.614656026453241	0.13163739222470777	0.17785308082572474	0.14653526398872013	0.2964919661004781		0.30843530930226026				0.30843530930226026
14	1	mitte_sym	hand	L	middle	sym	cog	0.07460733567976421	0.401086602092702	0.014561003156496296	0.4082263339477575	0.01481223777556906	0.5662883486699508	0.005034903027651497	0.5665044099349604	0.009662885027194552	0.06439405597189479	0.0022244416286179005	0.06515300401454585		0.4082263339477575		0.4082263339477575		
14	1	mitte_sym	hand	L	middle	sym	bbox	0.07460739518616917	0.38840412034014016	0.014560985952908329	0.39577272066880015	0.014812297281974017	0.5789708304225127	0.005034920231239464	0.5791821622362334	0.00966294453359951	0.07707653772445666	0.002224458832205868	0.07771173258746192		0.39577272066880015			0.39577272066880015	
14	1	mitte_sym	hand	L	middle	sym	random	0.1701328018701163	0.38058321854415234	0.162646183770804	0.4740895651705799	0.1488244808414272	0.5867917322185007	0.1635178071889188	0.644977008778031	0.14774851873367947	0.16961871329359124	0.16334917950497682	0.31037720687293063		0.4740895651705799				0.4740895651705799
14	1	mitte_asym	hand	L	middle	asym	cog	0.03551798932961728	0.16271389238394654	0.059915188835280055	0.1769948253309136	0.04786915352670721	0.5464624991268194	0.015813438251562832	0.5487830023248065	0.036520133789853415	0.06206879600916937	0.008488762669341489	0.07251423792410067		0.1769948253309136		0.1769948253309136		
14	1	mitte_asym	hand	L	middle	asym	bbox	0.050176859076679764	0.14847464570772503	0.059915723566165896	0.1677865654195611	0.0625280232737697	0.560701745803041	0.01581290352067699	0.564399016086011	0.05117900353691591	0.07630804268539088	0.008488227938455646	0.09227273592476959		0.1677865654195611			0.1677865654195611	
14	1	mitte_asym	hand	L	middle	asym	random	0.14850789624957014	0.18430034181361016	0.1578915044962557	0.3184990051327042	0.15158221075656664	0.5544307050046545	0.1461627021770296	0.6091432944523509	0.1487466646589637	0.13682854680458328	0.14662830625490003	0.2843339363340193		0.3184990051327042				0.3184990051327042
14	1	unten_sym	hand	L	low	sym	cog	0.06922532886865465	0.13598147291544968	0.010183888054602852	0.15292749494167895	0.01646907272458765	0.6597395469350851	0.020131594539978474	0.6602520588723985	0.003764930450173214	0.0820725216528535	0.016762879142655833	0.08385146169807677		0.15292749494167895		0.15292749494167895		
14	1	unten_sym	hand	L	low	sym	bbox	0.06922531932171175	0.21734380446800508	0.0101839110151599	0.2283291182030537	0.01646908227153055	0.5783772153825297	0.02013157157942143	0.5789617553161633	0.0037649209032303123	0.0007101901002981026	0.01676290210321288	0.017195170435562446		0.2283291182030537			0.2283291182030537	
14	1	unten_sym	hand	L	low	sym	random	0.1550120389548379	0.2035927746241147	0.1467762657194909	0.3351008065573334	0.14619204819627	0.6091207574306801	0.15269885908500794	0.6584768666873237	0.1469906496311537	0.16106880331646284	0.14607579181227687	0.2913367101028074		0.3351008065573334				0.3351008065573334
14	1	unten_asym	hand	L	low	asym	cog	0.0085844431625976	0.17880357455666046	0.0229216480884407	0.18047108602139408	0.06386129847017558	0.6578688193687349	5.545164439576026e-05	0.6609611577201755	0.015795486969999835	0.07306083455179366	0.0075643157108253225	0.0751305651928497		0.18047108602139408		0.18047108602139408		
14	1	unten_asym	hand	L	low	asym	bbox	0.03578743082648078	0.262313182649433	0.021627287919731657	0.2656250846204061	0.09106428613405876	0.5743592112759623	0.0012389085243132796	0.581534816396218	0.04299847463388302	0.01044877354097884	0.006269955542116283	0.04469181168683426		0.2656250846204061			0.2656250846204061	
