ppid	session	trial	feedback	variable	error_m	error_deg	error_m_schwind
11	2	14	none	gaze_err	0.01790241102055573	0.2930638998070832	0.010229949154603275
11	2	15	none	gaze_err	0.03245427689674288	0.5312685147828665	0.018545301083853074
11	2	16	none	gaze_err	0.11555957672111133	1.8910490486164828	0.06603404384063505
11	2	17	none	gaze_err	0.0194576009162194	0.31852197917285485	0.011118629094982515
11	3	0	hand	gaze_err	0.031092715260536807	0.5089812845846998	0.017767265863163892
11	3	1	hand	gaze_err	0.06505850338573041	1.0648995537156705	0.0371762876489888
11	3	2	hand	gaze_err	0.060552872566187216	0.9911651266973687	0.03460164146639269
11	3	3	hand	gaze_err	0.12899101059543583	2.1106563115071237	0.07370914891167761
11	3	4	hand	gaze_err	0.14034641958851904	2.2962719270071643	0.0801979540505823
11	3	5	hand	gaze_err	0.016744797987172762	0.27411398104763696	0.00956845599267015
11	3	6	hand	gaze_err	0.07727065132551662	1.2647323180582906	0.04415465790029521
11	3	7	hand	gaze_err	0.06663132914045394	1.0906379517814395	0.03807504522311654
11	3	8	hand	gaze_err	0.025875631327062304	0.42358213066257827	0.014786075044035604
11	3	9	hand	gaze_err	0.05495602654401385	0.8995684713255879	0.03140344373943649
11	3	10	hand	gaze_err	0.0561443727343177	0.9190170637610223	0.032082498705324404
11	3	11	hand	gaze_err	0.07653211416778584	1.2526481341185884	0.043732636667306195
11	3	12	hand	gaze_err	0.20694757192544577	3.383838094287168	0.11825575538596901
11	3	13	hand	gaze_err	0.1257180828065363	2.0571486035354343	0.07183890446087787
11	3	14	hand	gaze_err	0.15195661414366501	2.4860023928086177	0.08683235093923715
11	3	15	hand	gaze_err	0.0845299998777497	1.3835059704235229	0.048302857072999826
11	3	16	hand	gaze_err	0.084760289222081	1.3872736546290156	0.04843445098404628
11	3	17	hand	gaze_err	0.014348306911698111	0.23488366395603744	0.008199032520970349
12	1	0	none	gaze_err	0.21181799042635724	3.4632835921857623	0.12103885167220414
12	1	1	none	gaze_err	0.07022046489889955	1.149370450077198	0.040125979942228315
12	1	2	none	gaze_err	0.12544388861352002	2.0526657547254454	0.0716822220648686
12	1	3	none	gaze_err	0.04089790356385757	0.6694773205771448	0.023370230607918614
12	1	4	none	gaze_err	0.17233701794539216	2.818918687160836	0.09847829596879552
12	1	5	none	gaze_err	0.11713920049958161	1.916879296858432	0.06693668599976092
12	1	6	none	gaze_err	0.12964241125730702	2.1213053480974846	0.0740813778613183
12	1	7	none	gaze_err	0.11103182382044138	1.8170063196848412	0.06344675646882365
12	1	8	none	gaze_err	0.027864734807681094	0.4561422777002413	0.015922705604389197
12	1	11	none	gaze_err	0.07551476705423427	1.2360017891691155	0.04315129545956244
12	1	12	none	gaze_err	0.1617240817398309	2.645577471600881	0.09241376099418909
12	1	13	none	gaze_err	0.1436312068092699	2.3499562687824187	0.08207497531958281
12	1	14	none	gaze_err	0.2006895198549679	3.2817386529014647	0.11467972563141025
12	1	15	none	gaze_err	0.24759379602666837	4.046424726055749	0.1414821691580962
12	1	17	none	gaze_err	0.0672054147259048	1.1000324264411132	0.038403094129088454
12	2	0	cursor	gaze_err	0.13734658544949613	2.2472411388745708	0.07848376311399778
12	2	1	cursor	gaze_err	0.0577877909361588	0.9459130602605342	0.03302159482066218
12	2	2	cursor	gaze_err	0.05380714879398737	0.8807656261752091	0.030746942167992782
12	2	3	cursor	gaze_err	0.09807506542980546	1.6050906455681748	0.0560428945313174
12	2	4	cursor	gaze_err	0.1695621672287775	2.7736018736656907	0.09689266698787286
12	2	5	cursor	gaze_err	0.10572325986311268	1.7301872069110396	0.060413291350350104
12	2	6	cursor	gaze_err	0.0902717974114837	1.4774418768091322	0.051583884235133534
12	2	7	cursor	gaze_err	0.17754315066419524	2.9039318363828697	0.1014532289509687
12	2	8	cursor	gaze_err	0.06844912300893824	1.1203845644867754	0.03911378457653614
12	2	9	cursor	gaze_err	0.07542177108337775	1.2344801318868646	0.043098154904787286
12	2	10	cursor	gaze_err	0.12138298618643778	1.9862704367155777	0.06936170639225016
12	2	11	cursor	gaze_err	0.08591419457846826	1.4061521191684567	0.04909382547341043
12	2	12	cursor	gaze_err	0.2260934896219371	3.6960653607144596	0.12919627978396406
12	2	13	cursor	gaze_err	0.21241505186333326	3.473021852891536	0.12138002963619043
12	2	14	cursor	gaze_err	0.022707531384001372	0.3717221306314574	0.012975732219429355
12	2	15	cursor	gaze_err	0.12284596792833033	2.0101906551941795	0.0701976959590459
12	2	16	cursor	gaze_err	0.11596679947180981	1.8977080909503643	0.06626674255531989
12	2	17	cursor	gaze_err	0.08435011302171046	1.380562895546049	0.04820006458383455
12	3	0	hand	gaze_err	0.13246763030347478	2.167490056193188	0.07569578874484273
12	3	1	hand	gaze_err	0.06177742713611155	1.0112052372416573	0.03530138693492089
12	3	2	hand	gaze_err	0.021171669831568613	0.34658072325278516	0.012098097046610636
12	3	3	hand	gaze_err	0.025453894873673822	0.41667858220307896	0.01454508278495647
12	3	4	hand	gaze_err	0.06791043634348823	1.1115694888541614	0.03880596362485041
12	3	5	hand	gaze_err	0.06685868390107305	1.0943584468337453	0.0382049622291846
12	3	6	hand	gaze_err	0.09171360371618367	1.501028624716935	0.05240777355210496
12	3	7	hand	gaze_err	0.043410862834692844	0.7106090551630898	0.024806207334110198
12	3	8	hand	gaze_err	0.027805445551075288	0.45517176074843396	0.01588882602918588
12	3	9	hand	gaze_err	0.12752383090819372	2.0866704631101975	0.07287076051896783
12	3	10	hand	gaze_err	0.051645060122324456	0.8453797847493371	0.02951146292704255
12	3	11	hand	gaze_err	0.08903331028459041	1.457180860759807	0.05087617730548024
12	3	12	hand	gaze_err	0.38895943841011726	6.341332570475947	0.22226253623435277
12	3	13	hand	gaze_err	0.018610770004156205	0.3046595785933059	0.01063472571666069
12	3	14	hand	gaze_err	0.03156110009605508	0.5166482344317859	0.018034914340602903
12	3	15	hand	gaze_err	0.04406561101428443	0.7213257550719475	0.02518034915101968
12	3	16	hand	gaze_err	0.056616134356211524	0.9267379031012593	0.03235207677497802
12	3	17	hand	gaze_err	0.06776696297651519	1.1092216799096584	0.038723978843722966
13	1	0	hand	gaze_err	0.07702848849527077	1.2607699838221296	0.04401627914015473
13	1	1	hand	gaze_err	0.05658399414875755	0.926211898305548	0.032333710942147174
13	1	2	hand	gaze_err	0.0700463515536816	1.1465213198385917	0.04002648660210377
13	1	3	hand	gaze_err	0.04686511160748259	0.7671464689258618	0.02678006377570434
13	1	4	hand	gaze_err	0.038358609317899216	0.6279138383108165	0.021919205324513837
13	1	5	hand	gaze_err	0.07476748050409579	1.2237741778247835	0.04272427457376902
13	1	6	hand	gaze_err	0.07792371544957793	1.275417870847516	0.044527837399758824
13	1	7	hand	gaze_err	0.04233913814143228	0.6930673157363229	0.02419379322367559
13	1	8	hand	gaze_err	0.0658388395438837	1.0776693650726932	0.037622194025076404
13	1	9	hand	gaze_err	0.0372859338727699	0.6103559528730206	0.021306247927297087
13	1	10	hand	gaze_err	0.06106460040559669	0.99953969749312	0.03489405737462668
13	1	11	hand	gaze_err	0.050228129491704514	0.8221892268015392	0.028701788280974007
13	1	12	hand	gaze_err	0.055982692509004284	0.9163710013938667	0.03199011000514531
13	1	13	hand	gaze_err	0.03752623591560794	0.6142893015587622	0.021443563380347395
13	1	14	hand	gaze_err	0.08153502092123699	1.3345050789457729	0.046591440526421134
13	1	15	hand	gaze_err	0.021847105452406045	0.35763733718090657	0.01248406025851774
13	1	16	hand	gaze_err	0.0692667258079353	1.1337637258800946	0.039580986175963034
13	1	17	hand	gaze_err	0.02288668804343778	0.3746548406265172	0.013078107453393018
13	2	0	cursor	gaze_err	0.010090231558384578	0.16517888027405442	0.0057658466047911874
13	2	1	cursor	gaze_err	0.07970724512260309	1.3045998502336664	0.04554699721291605
13	2	2	cursor	gaze_err	0.07666691528189429	1.2548538019116329	0.043809665875368164
13	2	3	cursor	gaze_err	0.009165222113872667	0.1500363843192773	0.00523726977935581
13	2	4	cursor	gaze_err	0.0823126318266772	1.3472277721117571	0.047035789615244114
13	2	5	cursor	gaze_err	0.07475942082944273	1.223642299330743	0.04271966904539585
13	2	6	cursor	gaze_err	0.032250468830669815	0.5279324163965216	0.018428839331811324
13	2	7	cursor	gaze_err	0.07329643208669272	1.1997035573105088	0.04188367547811012
13	2	8	cursor	gaze_err	0.0550375656762696	0.9009029555832716	0.03145003752929691
13	2	9	cursor	gaze_err	0.057187401996049755	0.9360872104503788	0.03267851542631414
13	2	10	cursor	gaze_err	0.011856602605448996	0.1940944828669041	0.006775201488827997
13	2	11	cursor	gaze_err	0.07851769428002926	1.2851365823865368	0.04486725387430244
13	2	12	cursor	gaze_err	0.06468059535226466	1.0587152394514614	0.03696034020129409
13	2	13	cursor	gaze_err	0.057227914050115694	0.9367502246669852	0.032701665171494684
13	2	14	cursor	gaze_err	0.0314013796946033	0.5140337874059026	0.017943645539773314
13	2	15	cursor	gaze_err	0.0369658295648855	0.605116363605548	0.02112333117993457
13	2	16	cursor	gaze_err	0.08475353643124388	1.3871631747274729	0.04843059224642507
13	2	17	cursor	gaze_err	0.05138817430106583	0.8411754175200534	0.029364671029180472
13	3	0	none	gaze_err	0.062487177555826494	1.0228203493002628	0.035706958603329425
13	3	1	none	gaze_err	0.06533677227225904	1.069453297218949	0.03733529844129088
13	3	2	none	gaze_err	0.07694230321286556	1.25935979382729	0.043967030407351754
13	3	3	none	gaze_err	0.02703765371062329	0.44260360884003563	0.015450087834641881
13	3	4	none	gaze_err	0.10746081615004893	1.7586050322276656	0.061406180657170815
13	3	5	none	gaze_err	0.2677592423657673	4.374757065221755	0.15300528135186703
13	3	6	none	gaze_err	0.07113569702104001	1.1643468964695183	0.04064896972630858
13	3	7	none	gaze_err	0.07894019888113867	1.292049578964199	0.045108685074936386
13	3	10	none	gaze_err	0.07818456163793575	1.2796858583914972	0.04467689236453471
13	3	12	none	gaze_err	0.04531480334216348	0.7417719779702517	0.02589417333837913
13	3	13	none	gaze_err	0.08480422785844778	1.3879925180789487	0.04845955877625587
13	3	14	none	gaze_err	0.04847253732913281	0.7934555053285507	0.027698592759504464
13	3	15	none	gaze_err	0.038378184410376215	0.6282342484293623	0.02193039109164355
13	3	17	none	gaze_err	0.02364694391838771	0.38709984861080665	0.013512539381935834
14	1	0	hand	gaze_err	0.08616658320883905	1.4102812819120956	0.049238047547908025
14	1	1	hand	gaze_err	0.07940265792534466	1.299616264761375	0.04537294738591124
14	1	2	hand	gaze_err	0.18908678454008243	3.092386553234231	0.10804959116576139
14	1	3	hand	gaze_err	0.06332443689004234	1.0365220449243098	0.03618539250859562
14	1	4	hand	gaze_err	0.06699717647779035	1.0966247724521043	0.038284100844451635
14	1	6	hand	gaze_err	0.019438409744856257	0.3182078251230855	0.011107662711346432
14	1	7	hand	gaze_err	0.03012876977482077	0.4932024893346462	0.017216439871326154
14	1	8	hand	gaze_err	0.013360675708222157	0.21871617462974555	0.007634671833269804
14	1	9	hand	gaze_err	0.057924269202665676	0.9481466295549223	0.03309958240152325
14	1	10	hand	gaze_err	0.02860956378470504	0.4683345003190145	0.016348322162688597
14	1	11	hand	gaze_err	0.04619534642743468	0.7561842012618215	0.026397340815676962
14	1	12	hand	gaze_err	0.12754904789752897	2.0870827234428453	0.07288517022715942
14	1	13	hand	gaze_err	0.05482832387727817	0.8974784643118353	0.0313304707870161
14	1	14	hand	gaze_err	0.16093490162312504	2.632685807908273	0.09196280092750003
14	1	15	hand	gaze_err	0.1187916757371477	1.9438999888704211	0.06788095756408441
14	1	16	hand	gaze_err	0.016277861132693017	0.26647029086636964	0.009301634932967439
14	1	17	hand	gaze_err	0.04855018194429705	0.7947263208347572	0.027742961111026882
14	2	0	none	gaze_err	0.04438590227820681	0.7265681573560614	0.02536337273040389
14	2	1	none	gaze_err	0.06350593806015686	1.0394922844182017	0.03628910746294678
14	2	2	none	gaze_err	0.017396307448593995	0.28477908230111026	0.009940747113482282
14	2	3	none	gaze_err	0.057900063395088665	0.9477504835511243	0.03308575051147924
14	2	4	none	gaze_err	0.04331758864360122	0.7090823702374068	0.02475290779634355
14	2	5	none	gaze_err	0.07018016734466603	1.1487110354170509	0.04010295276838059
14	2	6	none	gaze_err	0.016854118044627227	0.2759035335069398	0.009630924596929843
14	2	7	none	gaze_err	0.06851515129897671	1.1214650486466515	0.039151515027986694
14	2	8	none	gaze_err	0.036004009406635035	0.589372864270676	0.020573719660934305
14	2	9	none	gaze_err	0.08226502644408541	1.34644889193896	0.04700858653947738
14	2	10	none	gaze_err	0.009706330592376626	0.15889438622876398	0.005546474624215214
14	2	13	none	gaze_err	0.033299192905463314	0.5450987576439539	0.01902811023169332
14	2	14	none	gaze_err	0.03939954890885187	0.6449521486911668	0.022514027947915353
14	2	15	none	gaze_err	0.09955141787495672	1.6292396152295212	0.05688652449997527
14	2	16	none	gaze_err	0.06797936444723778	1.1126974321896597	0.0388453511127073
14	2	17	none	gaze_err	0.08379047820793382	1.3714068317466115	0.04788027326167647
14	3	0	cursor	gaze_err	0.01192761513100775	0.19525696030560763	0.006815780074861572
14	3	1	cursor	gaze_err	0.017410682006425822	0.28501439119627037	0.009948961146529042
14	3	2	cursor	gaze_err	0.0687028012772215	1.124535740637051	0.03925874358698372
14	3	3	cursor	gaze_err	0.06625742844407585	1.0845193192460423	0.037861387682329065
14	3	4	cursor	gaze_err	0.027495276164551864	0.4500945356919414	0.01571158637974392
14	3	5	cursor	gaze_err	0.0070726781704308975	0.11578115926588423	0.00404153038310337
14	3	6	cursor	gaze_err	0.02817779316307418	0.4612667842316046	0.016101596093185244
14	3	7	cursor	gaze_err	0.05678975286708405	0.9295793310098623	0.03245128735261946
14	3	8	cursor	gaze_err	0.03881879754856138	0.6354463064947983	0.02218217002774936
14	3	9	cursor	gaze_err	0.047250540219575116	0.7734548807663992	0.027000308696900066
14	3	10	cursor	gaze_err	0.013176194777089806	0.2156962241019217	0.007529254158337032
14	3	11	cursor	gaze_err	0.054590756478926	0.8935903830956176	0.031194717987957712
14	3	12	cursor	gaze_err	0.026379944958656792	0.43183739707225527	0.015074254262089595
14	3	13	cursor	gaze_err	0.053134735579085685	0.8697606406786648	0.030362706045191822
14	3	14	cursor	gaze_err	0.04288044167790526	0.7019272620204587	0.024503109530231576
14	3	15	cursor	gaze_err	0.040434935741141605	0.6618994572353558	0.023105677566366632
14	3	16	cursor	gaze_err	0.10886176714813131	1.781517030605007	0.06220672408464647
14	3	17	cursor	gaze_err	0.05491644569256324	0.8989206835652044	0.031380826110036134
15	1	0	cursor	gaze_err	0.04006113243289913	0.6557810229164026	0.022892075675942362
15	1	1	cursor	gaze_err	0.01958239037713658	0.3205647469014285	0.011189937358363761
15	1	2	cursor	gaze_err	0.060901319241383534	0.9968675596918517	0.03480075385221916
15	1	3	cursor	gaze_err	0.03814985215916622	0.6244968453236965	0.021799915519523552
15	1	4	cursor	gaze_err	0.2755026626807893	4.500759600236469	0.15743009296045105
15	1	5	cursor	gaze_err	0.08982141537586429	1.4700738995221165	0.051326523071922446
15	1	6	cursor	gaze_err			
15	1	7	cursor	gaze_err	0.07661892661272574	1.2540685932337903	0.04378224377870042
15	1	8	cursor	gaze_err	0.009100980107565076	0.14898473552915759	0.005200560061465758
15	1	9	cursor	gaze_err	0.30696426791132914	5.012248274333708	0.17540815309218807
15	1	10	cursor	gaze_err	0.05352054578456249	0.87607497379051	0.030583169019749994
15	1	11	cursor	gaze_err			
15	1	12	cursor	gaze_err	0.03595969787054506	0.5886475512137365	0.020548398783168605
15	1	13	cursor	gaze_err	0.040359180665195726	0.6606594949556277	0.02306238895154042
15	1	15	cursor	gaze_err	0.14103057334550992	2.30745360925599	0.0805888990545771
15	1	16	cursor	gaze_err	0.02700907760532744	0.4421358395171803	0.015433758631615682
15	1	17	cursor	gaze_err	0.11163615600501632	1.8268893718746984	0.06379208914572361
15	2	0	hand	gaze_err	0.01272175556764199	0.20825705486801732	0.007269574610081138
15	2	1	hand	gaze_err	0.07180134442369449	1.1752391510447784	0.04102933967068256
15	2	2	hand	gaze_err	0.0062222981362662876	0.10186029899647836	0.003555598935009307
15	2	3	hand	gaze_err	0.027066121566391797	0.443069606140984	0.015466355180795314
15	2	4	hand	gaze_err	0.10567166631862694	1.7293433786651822	0.06038380932492968
15	2	5	hand	gaze_err	0.12596479774816308	2.0611821677252786	0.07197988442752175
15	2	6	hand	gaze_err	0.10182238173421593	1.6663850572760923	0.05818421813383768
15	2	8	hand	gaze_err	0.20143967619000674	3.2939784857139256	0.11510838639428958
15	2	9	hand	gaze_err	0.06521613484986885	1.0674791224394775	0.03726636277135363
15	2	10	hand	gaze_err	0.05164134443213515	0.8453189713134417	0.029509339675505803
15	2	11	hand	gaze_err	0.14571910723623216	2.384077361945183	0.08326806127784694
15	2	12	hand	gaze_err	0.0603475255292928	0.9878045524433298	0.03448430030245303
15	2	13	hand	gaze_err	0.04152405577245865	0.679726150758137	0.023728031869976372
15	2	14	hand	gaze_err	0.005764154256344093	0.09436040364673216	0.003293802432196625
15	2	15	hand	gaze_err	0.013303703464145953	0.2177835398380071	0.007602116265226258
15	2	16	hand	gaze_err	0.007646819222403368	0.1251799345785351	0.004369610984230496
15	2	17	hand	gaze_err	0.04013916858869282	0.6570583244990662	0.022936667764967323
15	3	1	none	gaze_err	0.032408250099681936	0.5305151105513937	0.018519000056961107
15	3	2	none	gaze_err	0.01938165406595022	0.3172787505926332	0.011075230894828696
15	3	3	none	gaze_err	0.036222217213772244	0.5929445944183749	0.020698409836441282
15	3	4	none	gaze_err	0.06727577884610417	1.101183877776059	0.03844330219777381
15	3	5	none	gaze_err	0.06649002122723625	1.0883255460730346	0.03799429784413501
15	3	6	none	gaze_err	0.05148510351637895	0.842761827733153	0.029420059152216547
15	3	7	none	gaze_err	0.07343140322862265	1.2019120946023656	0.04196080184492723
15	3	8	none	gaze_err	0.07812076980067485	1.2786420922288584	0.04464043988609993
15	3	9	none	gaze_err	0.045719660635339714	0.7483984612970864	0.026125520363051265
15	3	10	none	gaze_err	0.049736215052457976	0.8141381197976775	0.028420694315690276
15	3	11	none	gaze_err	0.03774575669307167	0.6178824900952986	0.02156900382461238
15	3	12	none	gaze_err	0.08722589757111467	1.427611860288084	0.04984337004063696
15	3	13	none	gaze_err	0.04758805163091399	0.7789790037367885	0.02719317236052228
15	3	14	none	gaze_err	0.07221199518981837	1.1819587513858316	0.041263997251324784
15	3	15	none	gaze_err	0.05394183999589289	0.882970028846811	0.03082390856908165
15	3	16	none	gaze_err	0.07486020962974074	1.2252914809974276	0.04277726264556614
15	3	17	none	gaze_err	0.05775105986675463	0.9453119282420323	0.0330006056381455
16	1	0	cursor	gaze_err	0.021638619200129192	0.3542245025066305	0.012364925257216683
16	1	1	cursor	gaze_err	0.0250898714123614	0.4107197477429833	0.01433706937849223
16	1	2	cursor	gaze_err	0.08741834281631111	1.430760272047257	0.049953338752177785
16	1	3	cursor	gaze_err	0.03308899033511462	0.5416580042370739	0.018907994477208357
16	1	4	cursor	gaze_err	0.035947359235814984	0.5884455863271009	0.02054134813475142
16	1	5	cursor	gaze_err	0.06160957504471684	1.0084583145941648	0.035205471454123914
16	1	6	cursor	gaze_err	0.027664699206356374	0.4528678564117725	0.015808399546489355
16	1	7	cursor	gaze_err	0.0550408475954332	0.9009566680483151	0.03145191291167611
16	1	8	cursor	gaze_err	0.11124834450212621	1.820547241026826	0.06357048257264354
16	1	9	cursor	gaze_err	0.024740465532849237	0.40500018551848577	0.014137408875913849
16	1	10	cursor	gaze_err	0.06528787217019105	1.068653070312478	0.037307355525823455
16	1	11	cursor	gaze_err	0.055452441783549036	0.9076928781853782	0.03168710959059945
16	1	12	cursor	gaze_err	0.07428718886434496	1.2159152600694603	0.04244982220819713
16	1	13	cursor	gaze_err	0.04299029637578463	0.7037253373071737	0.024565883643305503
16	1	14	cursor	gaze_err	0.00825610770992454	0.13515407131420956	0.004717775834242595
16	1	15	cursor	gaze_err	0.09239829948384522	1.5122294983578475	0.05279902827648298
16	1	16	cursor	gaze_err	0.1221229697501574	1.9983694912886822	0.06978455414294708
16	1	17	cursor	gaze_err	0.0404869852546689	0.6627514055098263	0.023135420145525085
16	2	0	none	gaze_err	0.14054749644895415	2.299558308157324	0.0803128551136881
16	2	1	none	gaze_err	0.016525385143139764	0.27052222506220547	0.009443077224651295
16	2	2	none	gaze_err	0.05339613055387271	0.87403874378549	0.030512074602212978
16	2	3	none	gaze_err	0.048396762460375185	0.7922152913556647	0.027655292834500106
16	2	4	none	gaze_err	0.07181075046698078	1.175393065284718	0.04103471455256044
16	2	5	none	gaze_err	0.11856537631839066	1.9401996714724532	0.06775164361050895
16	2	6	none	gaze_err	0.04990469144165722	0.816895557103044	0.02851696653808984
16	2	7	none	gaze_err	0.01957566879186993	0.3204547164967691	0.011186096452497104
