ppid	session	trial	feedback	variable	error_m	error_deg	error_m_schwind
19	2	6	cursor	point_errD	0.34800315043272023	5.678226092642746	0.1988589431044116
19	2	7	cursor	point_errD	0.2055712128388192	3.3613847677806903	0.11746926447932526
19	2	8	cursor	point_errD	0.18180675590242626	2.9735445410634838	0.10388957480138643
19	2	9	cursor	point_errD	0.17553599208873313	2.8711575879893685	0.10030628119356179
19	2	10	cursor	point_errD	0.08392281609965056	1.373571989629879	0.04795589491408604
19	2	11	cursor	point_errD	0.10644072456843943	1.741921484265065	0.060823271181965385
19	2	12	cursor	point_errD	0.15524445553307578	2.539721623104819	0.08871111744747188
19	2	13	cursor	point_errD	0.22222399460294984	3.632979637260612	0.12698513977311418
19	2	14	cursor	point_errD	0.2504603166864454	4.093113945336118	0.1431201809636831
19	2	15	cursor	point_errD	0.18396884082582843	3.0088419739982033	0.10512505190047339
19	2	16	cursor	point_errD	0.10022028778416185	1.640180253823494	0.057268735876663916
19	2	17	cursor	point_errD	0.5637044241698016	9.149395695886337	0.3221168138113152
19	3	0	none	point_errD	0.0710834588240013	1.163492098394363	0.04061911932800074
19	3	1	none	point_errD	0.25652453594150065	4.191868515519449	0.14658544910942894
19	3	2	none	point_errD	0.4268752697026956	6.953699484963935	0.2439287255443975
19	3	3	none	point_errD	0.8342780376579152	13.40713221512662	0.4767303072330944
19	3	4	none	point_errD	0.6039721572687322	9.790735301676467	0.3451269470107041
19	3	5	none	point_errD	0.5384871179538857	8.746571322196992	0.30770692454507753
19	3	6	none	point_errD	0.47902299179449814	7.793293290318922	0.2737274238825704
19	3	7	none	point_errD	0.40229036393638745	6.556809381521246	0.22988020796364997
19	3	8	none	point_errD	0.27065549652543625	4.421890540411918	0.1546602837288207
19	3	9	none	point_errD	0.5519496843513366	8.961735048472457	0.3153998196293352
19	3	10	none	point_errD	0.2810207035500971	4.5905237605309015	0.1605832591714841
19	3	11	none	point_errD	0.44740233146934555	7.284569851141406	0.2556584751253403
19	3	12	none	point_errD	0.43360234841582174	7.062183959666517	0.24777277052332672
19	3	13	none	point_errD	0.7592080537272347	12.238799262769357	0.4338331735584198
19	3	14	none	point_errD	0.4131285974032026	6.731858210541589	0.2360734842304015
19	3	15	none	point_errD	0.8227044967255214	13.2277236088826	0.47011685527172653
19	3	16	none	point_errD	0.26767419928462916	4.373372988989697	0.15295668530550238
19	3	17	none	point_errD	0.5950719202986282	9.64918959378215	0.34004109731350185
1	1	0	none	point_errD	0.10800722210016853	1.7675413523310382	0.06171841262866773
1	1	1	none	point_errD	0.05521718618765271	0.9038426540668767	0.031552677821515836
1	1	2	none	point_errD	0.14124613278921033	2.310976636473604	0.08071207587954876
1	1	3	none	point_errD	0.2574568925281825	4.20704955388193	0.14711822430181856
1	1	4	none	point_errD	0.46371785759624345	7.547208673252956	0.2649816329121391
1	1	5	none	point_errD	0.3174586095044024	5.182686643709779	0.18140491971680142
1	1	6	none	point_errD	0.2490997239305679	4.070953603252186	0.14234269938889596
1	1	7	none	point_errD	0.15082853765292278	2.467570016489546	0.08618773580167016
1	1	8	none	point_errD	0.22222963847945085	3.6330716578034985	0.12698836484540046
1	1	9	none	point_errD	0.10518629783175121	1.721404991493829	0.06010645590385784
1	1	10	none	point_errD	0.2166272731764826	3.54171877341512	0.12378701324370434
1	1	11	none	point_errD	0.20627645859954266	3.3728899714786342	0.11787226205688152
1	1	12	none	point_errD	0.21578272332248744	3.5279458601389972	0.12330441332713568
1	1	13	none	point_errD	0.12272485049836061	2.008210373053343	0.0701284859990632
1	1	14	none	point_errD	0.2516077789021235	4.111802019505459	0.14377587365835628
1	1	15	none	point_errD	0.30108875442567606	4.916785146775767	0.17205071681467202
1	1	16	none	point_errD	0.2240842408527686	3.66330898942236	0.1280481376301535
1	1	17	none	point_errD	0.35027329084876846	5.71502263994053	0.20015616619929627
1	2	0	hand	point_errD	0.1643698536905823	2.6887955560137153	0.09392563068033273
1	2	1	hand	point_errD	0.17095856903117476	2.7964073147201978	0.097690610874957
1	2	2	hand	point_errD	0.15602278820994975	2.5524379584167356	0.08915587897711413
1	2	3	hand	point_errD	0.14387856183940032	2.3539987062159202	0.0822163210510859
1	2	4	hand	point_errD	0.14758331710125225	2.4145414080454075	0.08433332405785844
1	2	5	hand	point_errD	0.24347352315781554	3.979305268791905	0.13912772751875174
1	2	6	hand	point_errD	0.11722167340096587	1.9182278849645247	0.0669838133719805
1	2	7	hand	point_errD	0.13914886901271328	2.276698961502011	0.07951363943583617
1	2	8	hand	point_errD	0.11509696480713813	1.8834842022022382	0.0657696941755075
1	2	9	hand	point_errD	0.07129275096533551	1.166916840566289	0.04073871483733458
1	2	10	hand	point_errD	0.1372981312572485	2.2464491521260515	0.07845607500414199
1	2	11	hand	point_errD	0.23072742644713365	3.7716022249631487	0.13184424368407638
1	2	12	hand	point_errD	0.31161884270661755	5.087854276053484	0.17806791011806716
1	2	13	hand	point_errD	0.14953170174380795	2.446379538883979	0.0854466867107474
1	2	14	hand	point_errD	0.1437150454586015	2.3513264173637154	0.08212288311920087
1	2	15	hand	point_errD	0.30062877977319674	4.909310489975825	0.1717878741561124
1	2	16	hand	point_errD	0.10670119087669264	1.746181426210551	0.0609721090723958
1	2	17	hand	point_errD	0.15381483300821341	2.5163639163966347	0.08789419029040767
1	3	0	cursor	point_errD	0.04503696975937622	0.737224537951353	0.025735411291072128
1	3	1	cursor	point_errD	0.10604723938610387	1.7354859742126219	0.06059842250634507
1	3	2	cursor	point_errD	0.11247053979195801	1.840534434376892	0.06426887988111886
1	3	3	cursor	point_errD	0.14363194732885728	2.3499683708720545	0.08207539847363274
1	3	4	cursor	point_errD	0.09567431236760311	1.565819870062089	0.05467103563863035
1	3	5	cursor	point_errD	0.0790809711312045	1.2943528782750156	0.04518912636068829
1	3	6	cursor	point_errD	0.018965736428954078	0.3104702905770446	0.010837563673688044
1	3	7	cursor	point_errD	0.12956142567001394	2.1199814113200586	0.07403510038286512
1	3	8	cursor	point_errD	0.08016811146355585	1.312140401449744	0.0458103494077462
1	3	9	cursor	point_errD	0.10728162256150386	1.7556743513627608	0.06130378432085935
1	3	10	cursor	point_errD	0.0371459289220811	0.6080642997508122	0.02122624509833206
1	3	11	cursor	point_errD	0.015354186842362625	0.25134984586397935	0.008773821052778642
1	3	12	cursor	point_errD	0.0579591094281547	0.9487168155403449	0.033119491101802685
1	3	13	cursor	point_errD	0.06064774354464164	0.9927177202958376	0.03465585345408094
1	3	14	cursor	point_errD	0.047444490994844546	0.7766293172215613	0.02711113771133974
1	3	15	cursor	point_errD	0.05637271519580228	0.922754115170873	0.032212980111887016
1	3	16	cursor	point_errD	0.056244750030156325	0.920659838971845	0.03213985716008933
1	3	17	cursor	point_errD	0.04362215650088351	0.7140674449155601	0.024926946571933433
20	1	0	hand	point_errD	0.3504550935387214	5.7179692628817245	0.20026005345069794
20	1	1	hand	point_errD	0.4781963598921744	7.780009539730701	0.27325506279552825
20	1	2	hand	point_errD	0.3670770502373526	5.9872445836619805	0.20975831442134435
20	1	3	hand	point_errD	0.3772924738516012	6.152603374331064	0.21559569934377212
20	1	4	hand	point_errD	0.44444123593816476	7.236870335506659	0.2539664205360942
20	1	5	hand	point_errD	0.5721209128576425	9.283640948633375	0.3269262359186529
20	1	6	hand	point_errD	0.45273764480217515	7.370489359211697	0.25870722560124293
20	1	7	hand	point_errD	0.4832150063802587	7.8606448234968616	0.2761228607887192
20	1	8	hand	point_errD	0.369706185700267	6.029812523274676	0.2112606775430097
20	1	9	hand	point_errD	0.25977815760290723	4.244842833575847	0.14844466148737556
20	1	10	hand	point_errD	0.3804098982923838	6.203045296260918	0.21737708473850503
20	1	11	hand	point_errD	0.4775208791379892	7.769154122208358	0.2728690737931367
20	1	12	hand	point_errD	0.3986999737464739	6.4987935345456345	0.22782855642655653
20	1	13	hand	point_errD	0.35162392861198005	5.736912790973068	0.20092795920684575
20	1	14	hand	point_errD	0.33691405421917886	5.498416704747833	0.19252231669667363
20	1	15	hand	point_errD	0.3804749571648284	6.204097887891267	0.2174142612370448
20	1	16	hand	point_errD	0.5286119476238851	8.588584110489947	0.30206397007079144
20	1	17	hand	point_errD	0.2964173036995065	4.840865617813475	0.16938131639971804
20	2	0	none	point_errD	0.2269092077396897	3.7093631568985286	0.12966240442267982
